image_path,true_label,model,target_object,top_prediction,top_prediction_confidence,matched_label,mapped,confidence,threshold,success,processing_time_ms
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_04.jpg,laptop,mobilenet,cup,notebook,0.1351,,False,0.1351,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_04.jpg,laptop,mobilenet,keyboard,notebook,0.1351,computer keyboard,True,0.028,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_04.jpg,laptop,mobilenet,laptop,notebook,0.1351,notebook computer,True,0.1351,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_04.jpg,laptop,mobilenet,mouse,notebook,0.1351,computer mouse,True,0.0302,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_04.jpg,laptop,mobilenet,remote control,notebook,0.1351,modem,True,0.0105,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_04.jpg,laptop,mobilenet,toothbrush,notebook,0.1351,,False,0.1351,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_05.jpg,laptop,mobilenet,book,drumstick,0.1899,,False,0.1899,0.4,False,54.53
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_05.jpg,laptop,mobilenet,bottle,drumstick,0.1899,,False,0.1899,0.4,False,54.53
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_05.jpg,laptop,mobilenet,cup,drumstick,0.1899,,False,0.1899,0.4,False,54.53
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_05.jpg,laptop,mobilenet,keyboard,drumstick,0.1899,,False,0.1899,0.4,False,54.53
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_05.jpg,laptop,mobilenet,laptop,drumstick,0.1899,,False,0.1899,0.4,False,54.53
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_05.jpg,laptop,mobilenet,mouse,drumstick,0.1899,,False,0.1899,0.4,False,54.53
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_05.jpg,laptop,mobilenet,remote control,drumstick,0.1899,,False,0.1899,0.4,False,54.53
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_05.jpg,laptop,mobilenet,toothbrush,drumstick,0.1899,,False,0.1899,0.4,False,54.53
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_06.jpg,laptop,mobilenet,book,notebook,0.2214,notebook,True,0.2214,0.4,False,54.16
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_06.jpg,laptop,mobilenet,bottle,notebook,0.2214,,False,0.2214,0.4,False,54.16
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_06.jpg,laptop,mobilenet,cup,notebook,0.2214,,False,0.2214,0.4,False,54.16
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_06.jpg,laptop,mobilenet,keyboard,notebook,0.2214,computer keyboard,True,0.0176,0.4,False,54.16
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_06.jpg,laptop,mobilenet,laptop,notebook,0.2214,notebook computer,True,0.2214,0.4,False,54.16
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_06.jpg,laptop,mobilenet,mouse,notebook,0.2214,computer mouse,True,0.0694,0.4,False,54.16
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_06.jpg,laptop,mobilenet,remote control,notebook,0.2214,modem,True,0.0107,0.4,False,54.16
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_06.jpg,laptop,mobilenet,toothbrush,notebook,0.2214,,False,0.2214,0.4,False,54.16
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_07.jpg,laptop,mobilenet,book,notebook,0.2827,notebook,True,0.2827,0.4,False,53.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_07.jpg,laptop,mobilenet,bottle,notebook,0.2827,,False,0.2827,0.4,False,53.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_07.jpg,laptop,mobilenet,cup,notebook,0.2827,,False,0.2827,0.4,False,53.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_07.jpg,laptop,mobilenet,keyboard,notebook,0.2827,computer keyboard,True,0.0343,0.4,False,53.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_07.jpg,laptop,mobilenet,laptop,notebook,0.2827,notebook computer,True,0.2827,0.4,False,53.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_07.jpg,laptop,mobilenet,mouse,notebook,0.2827,computer mouse,True,0.0408,0.4,False,53.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_07.jpg,laptop,mobilenet,remote control,notebook,0.2827,hand-held computer,True,0.0347,0.4,False,53.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_07.jpg,laptop,mobilenet,toothbrush,notebook,0.2827,,False,0.2827,0.4,False,53.18
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_08.jpg,laptop,mobilenet,book,notebook,0.362,notebook,True,0.362,0.4,False,54.73
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_08.jpg,laptop,mobilenet,bottle,notebook,0.362,,False,0.362,0.4,False,54.73
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_08.jpg,laptop,mobilenet,cup,notebook,0.362,,False,0.362,0.4,False,54.73
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_08.jpg,laptop,mobilenet,keyboard,notebook,0.362,computer keyboard,True,0.0343,0.4,False,54.73
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_08.jpg,laptop,mobilenet,laptop,notebook,0.362,notebook computer,True,0.362,0.4,False,54.73
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_08.jpg,laptop,mobilenet,mouse,notebook,0.362,computer mouse,True,0.0101,0.4,False,54.73
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_08.jpg,laptop,mobilenet,remote control,notebook,0.362,modem,True,0.0035,0.4,False,54.73
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_08.jpg,laptop,mobilenet,toothbrush,notebook,0.362,,False,0.362,0.4,False,54.73
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_09.jpg,laptop,mobilenet,book,notebook,0.3722,notebook,True,0.3722,0.4,False,58.77
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_09.jpg,laptop,mobilenet,bottle,notebook,0.3722,,False,0.3722,0.4,False,58.77
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_09.jpg,laptop,mobilenet,cup,notebook,0.3722,,False,0.3722,0.4,False,58.77
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_09.jpg,laptop,mobilenet,keyboard,notebook,0.3722,computer keyboard,True,0.0359,0.4,False,58.77
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_09.jpg,laptop,mobilenet,laptop,notebook,0.3722,notebook computer,True,0.3722,0.4,False,58.77
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_09.jpg,laptop,mobilenet,mouse,notebook,0.3722,computer mouse,True,0.0124,0.4,False,58.77
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_09.jpg,laptop,mobilenet,remote control,notebook,0.3722,hand-held computer,True,0.0063,0.4,False,58.77
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_09.jpg,laptop,mobilenet,toothbrush,notebook,0.3722,,False,0.3722,0.4,False,58.77
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_10.jpg,laptop,mobilenet,book,envelope,0.0356,envelope,True,0.0356,0.4,False,43.27
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_10.jpg,laptop,mobilenet,bottle,envelope,0.0356,,False,0.0356,0.4,False,43.27
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_10.jpg,laptop,mobilenet,cup,envelope,0.0356,measuring cup,True,0.0166,0.4,False,43.27
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_10.jpg,laptop,mobilenet,keyboard,envelope,0.0356,,False,0.0356,0.4,False,43.27
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_10.jpg,laptop,mobilenet,laptop,envelope,0.0356,mouse,True,0.0141,0.4,False,43.27
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_10.jpg,laptop,mobilenet,mouse,envelope,0.0356,mouse,True,0.0141,0.4,False,43.27
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_10.jpg,laptop,mobilenet,remote control,envelope,0.0356,joystick,True,0.0098,0.4,False,43.27
C:\Users\user\Documents\?¥ì‹¤1\test_images\laptop\laptop_10.jpg,laptop,mobilenet,toothbrush,envelope,0.0356,,False,0.0356,0.4,False,43.27
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_01.jpg,mouse,mobilenet,book,mouse,0.4489,,False,0.4489,0.4,False,33.95
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_01.jpg,mouse,mobilenet,bottle,mouse,0.4489,bottle,True,0.0099,0.4,False,33.95
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_01.jpg,mouse,mobilenet,cup,mouse,0.4489,espresso cup,True,0.0052,0.4,False,33.95
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_01.jpg,mouse,mobilenet,keyboard,mouse,0.4489,,False,0.4489,0.4,False,33.95
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_01.jpg,mouse,mobilenet,laptop,mouse,0.4489,mouse,True,0.4489,0.4,True,33.95
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_01.jpg,mouse,mobilenet,mouse,mouse,0.4489,computer mouse,True,0.4489,0.4,True,33.95
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_01.jpg,mouse,mobilenet,remote control,mouse,0.4489,remote control,True,0.0157,0.4,False,33.95
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_01.jpg,mouse,mobilenet,toothbrush,mouse,0.4489,,False,0.4489,0.4,False,33.95
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_02.jpg,mouse,mobilenet,book,mouse,0.6856,,False,0.6856,0.4,False,33.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_02.jpg,mouse,mobilenet,bottle,mouse,0.6856,,False,0.6856,0.4,False,33.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_02.jpg,mouse,mobilenet,cup,mouse,0.6856,,False,0.6856,0.4,False,33.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_02.jpg,mouse,mobilenet,keyboard,mouse,0.6856,,False,0.6856,0.4,False,33.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_02.jpg,mouse,mobilenet,laptop,mouse,0.6856,mouse,True,0.6856,0.4,True,33.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_02.jpg,mouse,mobilenet,mouse,mouse,0.6856,computer mouse,True,0.6856,0.4,True,33.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_02.jpg,mouse,mobilenet,remote control,mouse,0.6856,modem,True,0.0087,0.4,False,33.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_02.jpg,mouse,mobilenet,toothbrush,mouse,0.6856,,False,0.6856,0.4,False,33.94
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_03.jpg,mouse,mobilenet,book,mouse,0.846,notebook,True,0.0024,0.4,False,30.85
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_03.jpg,mouse,mobilenet,bottle,mouse,0.846,,False,0.846,0.4,False,30.85
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_03.jpg,mouse,mobilenet,cup,mouse,0.846,,False,0.846,0.4,False,30.85
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_03.jpg,mouse,mobilenet,keyboard,mouse,0.846,computer keyboard,True,0.0054,0.4,False,30.85
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_03.jpg,mouse,mobilenet,laptop,mouse,0.846,mouse,True,0.846,0.4,True,30.85
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_03.jpg,mouse,mobilenet,mouse,mouse,0.846,computer mouse,True,0.846,0.4,True,30.85
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_03.jpg,mouse,mobilenet,remote control,mouse,0.846,cellular telephone,True,0.0175,0.4,False,30.85
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_03.jpg,mouse,mobilenet,toothbrush,mouse,0.846,,False,0.846,0.4,False,30.85
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_04.jpg,mouse,mobilenet,book,mouse,0.4256,,False,0.4256,0.4,False,38.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_04.jpg,mouse,mobilenet,bottle,mouse,0.4256,,False,0.4256,0.4,False,38.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_04.jpg,mouse,mobilenet,cup,mouse,0.4256,,False,0.4256,0.4,False,38.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_04.jpg,mouse,mobilenet,keyboard,mouse,0.4256,,False,0.4256,0.4,False,38.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_04.jpg,mouse,mobilenet,laptop,mouse,0.4256,mouse,True,0.4256,0.4,True,38.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_04.jpg,mouse,mobilenet,mouse,mouse,0.4256,computer mouse,True,0.4256,0.4,True,38.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_04.jpg,mouse,mobilenet,remote control,mouse,0.4256,,False,0.4256,0.4,False,38.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_04.jpg,mouse,mobilenet,toothbrush,mouse,0.4256,lotion,True,0.0078,0.4,False,38.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_05.jpg,mouse,mobilenet,book,mouse,0.0899,,False,0.0899,0.4,False,30.97
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_05.jpg,mouse,mobilenet,bottle,mouse,0.0899,water jug,True,0.0086,0.4,False,30.97
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_05.jpg,mouse,mobilenet,cup,mouse,0.0899,,False,0.0899,0.4,False,30.97
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_05.jpg,mouse,mobilenet,keyboard,mouse,0.0899,,False,0.0899,0.4,False,30.97
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_05.jpg,mouse,mobilenet,laptop,mouse,0.0899,mouse,True,0.0899,0.4,False,30.97
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_05.jpg,mouse,mobilenet,mouse,mouse,0.0899,computer mouse,True,0.0899,0.4,False,30.97
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_05.jpg,mouse,mobilenet,remote control,mouse,0.0899,,False,0.0899,0.4,False,30.97
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_05.jpg,mouse,mobilenet,toothbrush,mouse,0.0899,soap dispenser,True,0.0359,0.4,False,30.97
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_06.jpg,mouse,mobilenet,book,mouse,0.4284,,False,0.4284,0.4,False,35.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_06.jpg,mouse,mobilenet,bottle,mouse,0.4284,,False,0.4284,0.4,False,35.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_06.jpg,mouse,mobilenet,cup,mouse,0.4284,,False,0.4284,0.4,False,35.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_06.jpg,mouse,mobilenet,keyboard,mouse,0.4284,,False,0.4284,0.4,False,35.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_06.jpg,mouse,mobilenet,laptop,mouse,0.4284,mouse,True,0.4284,0.4,True,35.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_06.jpg,mouse,mobilenet,mouse,mouse,0.4284,computer mouse,True,0.4284,0.4,True,35.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_06.jpg,mouse,mobilenet,remote control,mouse,0.4284,modem,True,0.0353,0.4,False,35.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_06.jpg,mouse,mobilenet,toothbrush,mouse,0.4284,,False,0.4284,0.4,False,35.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_07.jpg,mouse,mobilenet,book,switch,0.0628,,False,0.0628,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_07.jpg,mouse,mobilenet,bottle,switch,0.0628,,False,0.0628,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_07.jpg,mouse,mobilenet,cup,switch,0.0628,,False,0.0628,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_07.jpg,mouse,mobilenet,keyboard,switch,0.0628,,False,0.0628,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_07.jpg,mouse,mobilenet,laptop,switch,0.0628,mouse,True,0.0433,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_07.jpg,mouse,mobilenet,mouse,switch,0.0628,switch,True,0.0628,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_07.jpg,mouse,mobilenet,remote control,switch,0.0628,switch,True,0.0628,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_07.jpg,mouse,mobilenet,toothbrush,switch,0.0628,soap dispenser,True,0.0203,0.4,False,53.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_08.jpg,mouse,mobilenet,book,mouse,0.0697,,False,0.0697,0.4,False,59.1
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_08.jpg,mouse,mobilenet,bottle,mouse,0.0697,,False,0.0697,0.4,False,59.1
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_08.jpg,mouse,mobilenet,cup,mouse,0.0697,,False,0.0697,0.4,False,59.1
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_08.jpg,mouse,mobilenet,keyboard,mouse,0.0697,,False,0.0697,0.4,False,59.1
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_08.jpg,mouse,mobilenet,laptop,mouse,0.0697,mouse,True,0.0697,0.4,False,59.1
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_08.jpg,mouse,mobilenet,mouse,mouse,0.0697,computer mouse,True,0.0697,0.4,False,59.1
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_08.jpg,mouse,mobilenet,remote control,mouse,0.0697,switch,True,0.0191,0.4,False,59.1
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_08.jpg,mouse,mobilenet,toothbrush,mouse,0.0697,,False,0.0697,0.4,False,59.1
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_09.jpg,mouse,mobilenet,book,mouse,0.7845,notebook,True,0.0031,0.4,False,56.54
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_09.jpg,mouse,mobilenet,bottle,mouse,0.7845,,False,0.7845,0.4,False,56.54
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_09.jpg,mouse,mobilenet,cup,mouse,0.7845,,False,0.7845,0.4,False,56.54
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_09.jpg,mouse,mobilenet,keyboard,mouse,0.7845,computer keyboard,True,0.0058,0.4,False,56.54
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_09.jpg,mouse,mobilenet,laptop,mouse,0.7845,mouse,True,0.7845,0.4,True,56.54
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_09.jpg,mouse,mobilenet,mouse,mouse,0.7845,computer mouse,True,0.7845,0.4,True,56.54
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_09.jpg,mouse,mobilenet,remote control,mouse,0.7845,cellular telephone,True,0.0282,0.4,False,56.54
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_09.jpg,mouse,mobilenet,toothbrush,mouse,0.7845,,False,0.7845,0.4,False,56.54
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_10.jpg,mouse,mobilenet,book,mouse,0.5586,,False,0.5586,0.4,False,51.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_10.jpg,mouse,mobilenet,bottle,mouse,0.5586,,False,0.5586,0.4,False,51.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_10.jpg,mouse,mobilenet,cup,mouse,0.5586,,False,0.5586,0.4,False,51.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_10.jpg,mouse,mobilenet,keyboard,mouse,0.5586,computer keyboard,True,0.008,0.4,False,51.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_10.jpg,mouse,mobilenet,laptop,mouse,0.5586,mouse,True,0.5586,0.4,True,51.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_10.jpg,mouse,mobilenet,mouse,mouse,0.5586,computer mouse,True,0.5586,0.4,True,51.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_10.jpg,mouse,mobilenet,remote control,mouse,0.5586,remote control,True,0.0419,0.4,False,51.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\mouse\mouse_10.jpg,mouse,mobilenet,toothbrush,mouse,0.5586,,False,0.5586,0.4,False,51.65
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_01.jpg,remote control,mobilenet,book,remote control,0.245,,False,0.245,0.4,False,53.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_01.jpg,remote control,mobilenet,bottle,remote control,0.245,pill bottle,True,0.0059,0.4,False,53.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_01.jpg,remote control,mobilenet,cup,remote control,0.245,,False,0.245,0.4,False,53.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_01.jpg,remote control,mobilenet,keyboard,remote control,0.245,,False,0.245,0.4,False,53.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_01.jpg,remote control,mobilenet,laptop,remote control,0.245,modem,True,0.0104,0.4,False,53.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_01.jpg,remote control,mobilenet,mouse,remote control,0.245,remote control,True,0.245,0.4,False,53.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_01.jpg,remote control,mobilenet,remote control,remote control,0.245,remote control,True,0.245,0.4,False,53.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_01.jpg,remote control,mobilenet,toothbrush,remote control,0.245,lotion,True,0.0067,0.4,False,53.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_02.jpg,remote control,mobilenet,book,remote control,0.3498,envelope,True,0.0057,0.4,False,59.81
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_02.jpg,remote control,mobilenet,bottle,remote control,0.3498,,False,0.3498,0.4,False,59.81
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_02.jpg,remote control,mobilenet,cup,remote control,0.3498,,False,0.3498,0.4,False,59.81
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_02.jpg,remote control,mobilenet,keyboard,remote control,0.3498,,False,0.3498,0.4,False,59.81
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_02.jpg,remote control,mobilenet,laptop,remote control,0.3498,,False,0.3498,0.4,False,59.81
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_02.jpg,remote control,mobilenet,mouse,remote control,0.3498,remote control,True,0.3498,0.4,False,59.81
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_02.jpg,remote control,mobilenet,remote control,remote control,0.3498,remote control,True,0.3498,0.4,False,59.81
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_02.jpg,remote control,mobilenet,toothbrush,remote control,0.3498,,False,0.3498,0.4,False,59.81
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_03.jpg,remote control,mobilenet,book,remote control,0.0377,,False,0.0377,0.4,False,51.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_03.jpg,remote control,mobilenet,bottle,remote control,0.0377,water bottle,True,0.0127,0.4,False,51.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_03.jpg,remote control,mobilenet,cup,remote control,0.0377,cup,True,0.0208,0.4,False,51.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_03.jpg,remote control,mobilenet,keyboard,remote control,0.0377,,False,0.0377,0.4,False,51.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_03.jpg,remote control,mobilenet,laptop,remote control,0.0377,,False,0.0377,0.4,False,51.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_03.jpg,remote control,mobilenet,mouse,remote control,0.0377,remote control,True,0.0377,0.4,False,51.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_03.jpg,remote control,mobilenet,remote control,remote control,0.0377,remote control,True,0.0377,0.4,False,51.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_03.jpg,remote control,mobilenet,toothbrush,remote control,0.0377,,False,0.0377,0.4,False,51.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,mobilenet,book,remote control,0.3493,,False,0.3493,0.4,False,31.28
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,mobilenet,bottle,remote control,0.3493,,False,0.3493,0.4,False,31.28
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,mobilenet,cup,remote control,0.3493,,False,0.3493,0.4,False,31.28
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,mobilenet,keyboard,remote control,0.3493,,False,0.3493,0.4,False,31.28
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,mobilenet,laptop,remote control,0.3493,modem,True,0.0246,0.4,False,31.28
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,mobilenet,mouse,remote control,0.3493,remote control,True,0.3493,0.4,False,31.28
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,mobilenet,remote control,remote control,0.3493,remote control,True,0.3493,0.4,False,31.28
